Ticker,DateKey,month_end_close,monthly_high,monthly_low,total_volume,monthly_return
RHI,201801,57.88,60.59,55.38,19592698,4.213179690313294
RHI,201802,56.22,59.09,52.98,8834440,-2.8680027643400203
RHT,201302,50.81,55.6,49.1,36764621,
RHT,201303,50.56,53.65,47.5,64520747,-0.492029128124385
RHT,201304,47.93,51.35,46.75,47502558,-5.201740506329119
RHT,201305,48.23,55.59,47.35,50469300,0.6259127894846592
RHT,201306,47.82,48.82,44.915,55363216,-0.8500933029234846
RHT,201307,51.77,52.145,47.035,26783169,8.26014219991636
RHT,201308,50.52,53.72,50.02,22530537,-2.4145257871354064
RHT,201309,46.14,54.38,45.33,40768913,-8.669833729216156
RHT,201310,43.27,46.45,41.89,53070681,-6.220199393151273
RHT,201311,46.85,47.66,42.42,34969530,8.273630691009933
RHT,201312,56.04,58.71,45.45,51186040,19.615795090715043
RHT,201401,56.5,60.19,54.902,37252684,0.8208422555317646
RHT,201402,58.99,60.0,54.0501,23211253,4.407079646017702
RHT,201403,52.98,61.45,51.796,41263182,-10.188167486014589
RHT,201404,48.65,53.93,47.45,43964527,-8.172895432238578
RHT,201405,50.12,51.29,47.72,24547084,3.0215827338129473
RHT,201406,55.27,57.35,49.59,37305195,10.275339185953722
RHT,201407,58.12,58.34,53.759,27133759,5.1565044327845015
RHT,201408,60.92,62.69,57.82,20664611,4.81761871988989
RHT,201409,56.15,61.98,54.85,37454578,-7.829940906106374
RHT,201410,58.92,61.657,52.53,47920652,4.933214603739988
RHT,201411,62.15,63.69,58.66,28254193,5.4820095044127575
RHT,201412,69.14,71.77,57.87,49868325,11.24698310539019
RHT,201501,63.79,70.28,63.68,32592355,-7.7379230546716835
RHT,201502,69.12,70.55,62.43,22323981,8.35554162094373
RHT,201503,75.75,77.82,65.0,40551488,9.59201388888888
RHT,201504,75.26,77.55,73.34,23007537,-0.6468646864686401
RHT,201505,77.27,79.35,74.23,20230771,2.6707414297103256
RHT,201506,75.93,81.49,75.4044,34519231,-1.7341788533712816
RHT,201507,79.08,81.01,75.58,22603839,4.148557882259965
RHT,201508,72.21,80.773,67.01,24783825,-8.687405159332327
RHT,201509,71.88,74.5,68.36,34407336,-0.4570004154549208
RHT,201510,79.11,79.79,71.43,29785164,10.05843071786311
RHT,201511,81.41,83.0,77.45,26023323,2.9073442042725284
RHT,201512,82.81,84.44,76.886,40481744,1.7196904557179777
RHT,201601,70.05,82.53,66.4547,38564352,-15.40876705711871
RHT,201602,65.35,70.89,59.59,39557039,-6.709493219129198
RHT,201603,74.51,76.19,65.43,36625481,14.016832440703919
RHT,201604,73.37,76.485,71.6,25567520,-1.5299959736948068
RHT,201605,77.46,77.56,70.07,21302721,5.574485484530447
RHT,201606,72.6,81.81,70.09,40166321,-6.27420604182804
RHT,201607,75.29,75.39,70.73,28831558,3.7052341597796308
RHT,201608,72.98,76.09,72.35,27660944,-3.068136538716964
RHT,201609,80.83,82.73,71.52,46122092,10.756371608659897
RHT,201610,77.45,80.9,75.73,23532445,-4.181615736731406
RHT,201611,79.11,80.49,74.435,23472567,2.1433182698515125
RHT,201612,69.7,81.14,68.54,51262505,-11.894829983567181
RHT,201701,75.88,77.18,69.39,39446631,8.866571018651353
RHT,201702,82.81,85.01,74.66,33068178,9.132841328413294
RHT,201703,86.5,87.91,80.93,50734595,4.455983576862694
RHT,201704,88.08,88.53,84.21,28128890,1.8265895953757205
RHT,201705,89.57,90.01,84.16,27446184,1.6916439600363247
RHT,201706,95.75,100.8,86.26,50044705,6.899631573071349
RHT,201707,98.87,101.725,94.47,21303257,3.258485639686689
RHT,201708,107.5,107.77,95.88,35277807,8.728633559219173
RHT,201709,110.86,113.73,104.51,36346408,3.1255813953488367
RHT,201710,120.83,122.9499,110.42,33434146,8.993324914306331
RHT,201711,126.76,129.61,120.16,25917888,4.907721592319794
RHT,201712,120.1,130.93,117.76,39835426,-5.254023351214903
RHT,201801,131.38,135.77,119.57,33556153,9.39217318900916
RHT,201802,128.81,135.0,124.5,9918669,-1.9561577104582075
RJF,201302,43.88,46.36,43.05,8308503,
RJF,201303,46.1,48.22,42.99,13836817,5.059252506836825
RJF,201304,41.42,46.73,39.96,24768096,-10.151843817787418
RJF,201305,43.97,46.25,39.31,34680206,6.156446161274739
RJF,201306,42.98,44.34,41.12,17242957,-2.2515351375938186
RJF,201307,44.07,45.07,42.6,16040813,2.5360632852489613
RJF,201308,41.83,45.55,41.37,19911444,-5.08282278193783
RJF,201309,41.67,44.73,41.11,15203503,-0.3825005976571757
RJF,201310,45.65,47.2,40.01,22143340,9.551235901127903
RJF,201311,48.18,48.83,44.81,10898063,5.5421686746987975
RJF,201312,52.19,52.47,47.65,13054348,8.322955583229552
RJF,201401,50.91,56.31,50.55,17587976,-2.4525771220540356
RJF,201402,52.78,53.37,48.13,18009387,3.673148693773335
RJF,201403,55.93,55.97,51.69,14904698,5.968169761273207
RJF,201404,49.7,56.3199,48.38,16889829,-11.138923654568204
RJF,201405,48.4,51.36,47.49,11373282,-2.615694164989948
RJF,201406,50.73,51.155,47.87,10611074,4.814049586776856
RJF,201407,50.95,53.55,48.91,12927434,0.4336684407648452
RJF,201408,54.64,55.21,49.85,10734817,7.2423945044160885
RJF,201409,53.58,56.61,53.43,15526555,-1.9399707174231375
RJF,201410,56.13,57.475,48.06,18316598,4.759238521836514
RJF,201411,55.67,57.58,54.74,9134799,-0.8195261001247119
RJF,201412,57.29,58.18,53.881,11752183,2.9100053888988637
RJF,201501,52.62,58.04,50.97,12498673,-8.151509862105083
RJF,201502,57.13,57.94,51.96,10384415,8.570885594830873
RJF,201503,56.78,59.77,55.83,13937337,-0.6126378435147932
RJF,201504,56.53,57.82,54.99,14207215,-0.44029587883057414
RJF,201505,58.12,59.12,56.66,9999782,2.8126658411462873
RJF,201506,59.58,61.46,57.565,13704336,2.5120440467997263
RJF,201507,59.0,61.82,56.92,14208592,-0.9734810339039918
RJF,201508,52.99,60.26,49.61,17313843,-10.186440677966099
RJF,201509,49.63,53.45,48.24,18168891,-6.340819022457065
RJF,201510,55.11,56.42,45.86,17721935,11.041708643965336
RJF,201511,58.73,58.97,55.11,13460744,6.568680820177822
RJF,201512,57.97,59.81,55.67,23916079,-1.2940575515068926
RJF,201601,43.81,56.68,42.5247,35091076,-24.42642746248059
RJF,201602,43.84,45.42,39.84,33190371,0.06847751654873575
RJF,201603,47.61,48.7,44.08,17013667,8.599452554744516
RJF,201604,52.17,54.77,44.22,22782714,9.5778197857593
RJF,201605,56.07,56.19,50.06,16190229,7.475560667050026
RJF,201606,49.3,56.69,46.54,20689357,-12.074192973069383
RJF,201607,54.9,55.0875,46.3,15527022,11.359026369168362
RJF,201608,58.17,58.5,53.18,11768363,5.95628415300547
RJF,201609,58.21,58.97,56.06,11985969,0.06876396768093372
RJF,201610,60.12,62.73,56.61,12384583,3.281223157533064
RJF,201611,71.94,73.59,58.66,19353654,19.660678642714572
RJF,201612,69.27,74.7,68.97,13893029,-3.711426188490411
RJF,201701,74.93,77.79,69.09,14092060,8.17092536451568
RJF,201702,78.56,80.05,73.839,10470567,4.84452155344988
RJF,201703,76.26,81.915,72.13,42568642,-2.927698574338082
RJF,201704,74.52,76.81,72.18,16298727,-2.281667977970114
RJF,201705,72.27,77.39,71.35,14682910,-3.0193236714975846
RJF,201706,80.22,82.59,72.08,16766524,11.000415110004155
RJF,201707,83.19,85.97,80.39,11958711,3.702318623784591
RJF,201708,78.32,84.03,77.16,11637893,-5.8540689986777315
RJF,201709,84.33,85.17,74.14,12576126,7.673646578140968
RJF,201710,84.78,87.22,83.44,15568620,0.5336179295624367
RJF,201711,88.3,90.2705,81.9,13526233,4.151922623260198
RJF,201712,89.3,91.29,84.97,16142439,1.1325028312570782
RJF,201801,96.39,99.1,88.15,20326118,7.939529675251963
RJF,201802,91.05,97.3956,86.9,4658631,-5.539993775287896
RL,201302,173.47,179.11,168.47,9791420,
RL,201303,169.31,178.69,165.77,12852553,-2.3981091831440575
RL,201304,181.58,181.83,165.33,11427132,7.247061602976794
RL,201305,175.09,192.03,174.84,14897422,-3.5741821786540418
RL,201306,173.74,179.96,165.73,11258889,-0.7710320406647977
RL,201307,182.06,183.55,170.89,13138328,4.788764820996888
RL,201308,165.41,189.8,165.0,15765907,-9.145336702186095
RL,201309,164.73,169.41,161.98,19597817,-0.4110996916752354
RL,201310,165.64,167.84,157.01,17814289,0.5524191100588822
RL,201311,175.23,181.07,166.44,21274212,5.78966433228689
RL,201312,176.57,178.37,169.86,12563872,0.7647092392855125
RL,201401,156.89,178.59,155.3,18158175,-11.145721243699388
RL,201402,161.08,164.4,146.0,37049663,2.6706609726560178
RL,201403,160.93,165.0,155.85,20066273,-0.09312143034517363
RL,201404,151.37,164.75,149.01,17864757,-5.940471012241348
RL,201405,153.48,156.99,141.93,24901119,1.3939353901037095
RL,201406,160.69,161.11,152.0,16920870,4.697680479541313
RL,201407,155.86,164.01,155.64,13229826,-3.0057875412284423
RL,201408,169.2,170.83,152.22,18547931,8.558963172077489
RL,201409,164.73,174.98,163.1,17344073,-2.6418439716312054
RL,201410,164.84,174.15,153.39,20267293,0.06677593638075253
RL,201411,184.9,185.14,162.31,14869296,12.169376364959962
RL,201412,185.16,187.49,175.2,14751504,0.14061654948620383
RL,201501,166.89,186.67,164.49,19379519,-9.867141931302664
RL,201502,137.41,171.27,133.495,37169992,-17.66432979807058
RL,201503,131.5,138.59,127.29,18888422,-4.300997016228802
RL,201504,133.41,141.08,130.03,17573648,1.4524714828897314
RL,201505,130.4,136.86,127.77,20758990,-2.2562026834570053
RL,201506,132.36,141.03,129.78,18263718,1.5030674846625827
RL,201507,125.89,135.52,123.52,14277182,-4.888183741311583
RL,201508,111.19,129.16,104.34,29503046,-11.67686075144968
RL,201509,118.16,119.14,103.29,20661241,6.268549329975716
RL,201510,110.77,123.0,108.98,20818989,-6.254231550440082
RL,201511,124.21,137.38,108.75,28605115,12.133249074659203
RL,201512,111.48,127.01,109.24,21406766,-10.248772240560333
RL,201601,112.5,113.03,98.15,23790200,0.9149623250807284
RL,201602,90.76,115.85,82.15,43703932,-19.32444444444444
RL,201603,96.26,100.18,91.12,19651631,6.0599382988100485
RL,201604,93.21,97.73,89.64,21450526,-3.1685019738209133
RL,201605,94.33,95.56,83.66,34806183,1.2015878124664785
RL,201606,89.62,98.5,85.7,40303497,-4.993109297148303
RL,201607,98.09,101.17,87.2601,17477252,9.45101539834858
RL,201608,103.62,109.85,90.31,24132389,5.637679681924764
RL,201609,101.14,104.8882,96.28,14386466,-2.3933603551437983
RL,201610,98.1,104.97,94.89,13993160,-3.0057346252719066
RL,201611,104.61,114.0,96.1,19299576,6.63608562691132
RL,201612,90.32,110.415,89.24,20242651,-13.660261925246159
RL,201701,88.43,93.05,85.79,25674165,-2.092559787422483
RL,201702,79.33,88.47,75.62,59680511,-10.290625353386869
RL,201703,81.62,83.58,77.3884,25708799,2.8866759107525604
RL,201704,80.72,82.57,76.69,21685900,-1.1026709139916757
RL,201705,67.8,84.47,66.06,46368268,-16.005946481665017
RL,201706,73.8,74.29,67.97,38717171,8.849557522123893
RL,201707,75.65,76.24,70.365,22338422,2.5067750677506893
RL,201708,87.89,90.45,74.22,32924794,16.179775280898866
RL,201709,88.29,92.55,87.54,23227072,0.4551143474798108
RL,201710,89.43,92.84,83.26,28231298,1.2911994563370717
RL,201711,95.15,97.2,83.91,32467056,6.396063960639604
RL,201712,103.69,105.52,93.78,23818802,8.975302154492896
RL,201801,114.31,119.33,100.52,23234897,10.242067701803457
RL,201802,107.7,115.4799,103.05,9170094,-5.782521214241973
RMD,201302,44.49,44.81,41.98,14716954,
RMD,201303,46.36,46.4,42.91,21423593,4.203191728478304
RMD,201304,48.02,48.03,43.9,24514172,3.580672993960319
RMD,201305,48.0,51.4,47.27,18970332,-0.04164931278634553
RMD,201306,45.13,48.63,44.89,23536489,-5.979166666666661
RMD,201307,47.65,47.89,43.19,23342831,5.58386882339906
RMD,201308,47.24,51.0,47.0,23203435,-0.8604407135361943
RMD,201309,52.82,54.39,47.12,17834121,11.812023708721417
RMD,201310,51.74,57.34,48.72,36420639,-2.0446800454373313
RMD,201311,48.81,51.69,48.15,18556792,-5.662930034789331
RMD,201312,47.08,49.41,45.14,25872571,-3.54435566482279
RMD,201401,43.61,48.33,43.02,26884494,-7.370433305012742
RMD,201402,44.02,46.75,41.52,27140100,0.9401513414354591
RMD,201403,44.69,45.45,42.19,17428315,1.5220354384370618
RMD,201404,49.85,50.51,44.26,26701145,11.546207205191326
RMD,201405,50.06,51.54,48.89,15647860,0.42126379137412406
RMD,201406,50.63,53.92,49.42,13600237,1.1386336396324417
RMD,201407,51.74,51.83,48.55,18758757,2.192376061623542
RMD,201408,53.05,53.5,47.98,16443107,2.531890220332422
RMD,201409,49.27,53.66,49.075,14884503,-7.12535344015079
RMD,201410,52.22,53.5,45.74,33838455,5.987416277653736
RMD,201411,53.2,53.76,50.78,12812844,1.8766756032171656
RMD,201412,56.06,57.57,52.63,18957444,5.375939849624059
RMD,201501,62.47,67.5,56.12,33571158,11.43417766678558
RMD,201502,64.36,66.5201,61.26,13732690,3.0254522170641915
RMD,201503,71.78,72.8,64.16,17166245,11.528899937849598
RMD,201504,63.94,75.33,63.6775,22283350,-10.922262468654226
RMD,201505,58.82,66.62,54.5,26893720,-8.00750703784798
RMD,201506,56.37,60.0,54.9,17913242,-4.165249914994904
RMD,201507,57.95,58.82,54.81,20188440,2.8029093489444836
RMD,201508,51.94,57.99,48.99,17692515,-10.371009490940475
RMD,201509,50.96,52.43,49.11,16931123,-1.8867924528301827
RMD,201510,57.61,58.0,50.48,16519092,13.049450549450547
RMD,201511,59.57,60.29,56.45,12145185,3.402187120291617
RMD,201512,53.69,60.35,52.6,26060512,-9.870740305522919
RMD,201601,56.7,60.0,50.771,29996754,5.606258148631039
RMD,201602,56.91,59.87,55.8301,22491398,0.3703703703703593
RMD,201603,57.82,60.49,55.13,24694096,1.5990159901599081
RMD,201604,55.8,61.23,55.43,22134610,-3.493600830162579
RMD,201605,59.06,59.17,55.495,15885325,5.8422939068100455
RMD,201606,63.23,64.12,58.08,17160678,7.060616322384007
RMD,201607,68.88,69.38,62.96,17689298,8.935631820338445
RMD,201608,66.69,70.9,65.65,23432438,-3.1794425087107983
RMD,201609,64.79,68.4,63.11,20371207,-2.849002849002836
RMD,201610,59.77,65.585,58.96,20906828,-7.748109276122863
RMD,201611,61.48,62.36,56.59,19664005,2.8609670403212206
RMD,201612,62.05,63.41,58.71,15885576,0.9271307742355243
RMD,201701,67.54,70.76,61.22,20567935,8.847703464947639
RMD,201702,72.03,72.7,66.18,14766318,6.647912348238074
RMD,201703,71.97,73.46,70.11,12924473,-0.08329862557268121
RMD,201704,67.99,73.07,67.04,16930008,-5.530081978602201
RMD,201705,71.1,71.3,67.15,14396209,4.574202088542433
RMD,201706,77.87,79.44,70.78,14470596,9.521800281293967
RMD,201707,77.12,79.63,75.48,46271573,-0.9631437010401952
RMD,201708,77.58,78.37,71.29,18175008,0.596473029045635
RMD,201709,76.96,81.87,75.28,11946252,-0.7991750451147263
RMD,201710,84.18,87.81,75.62,12977154,9.381496881496899
RMD,201711,85.4,86.5,81.52,14227631,1.449275362318839
RMD,201712,84.69,86.7,82.805,10591079,-0.8313817330210865
RMD,201801,100.79,104.78,84.93,18842420,19.01050891486599
RMD,201802,92.59,101.37,91.47,4581913,-8.135727750768927
ROK,201302,90.34,91.99,87.57,11624022,
ROK,201303,86.35,90.93,83.58,20390581,-4.416648217843711
ROK,201304,84.78,89.79,82.03,24631660,-1.8181818181818103
ROK,201305,88.02,91.67,82.21,16875190,3.821656050955408
ROK,201306,83.14,89.07,80.595,17147160,-5.544194501249711
ROK,201307,96.85,97.43,83.59,19168636,16.490257397161407
ROK,201308,97.23,100.22,93.47,15242053,0.3923593185338252
ROK,201309,106.94,109.72,96.98,13753730,9.98662964105728
ROK,201310,110.41,112.264,102.98,15852433,3.244810173929305
ROK,201311,113.58,114.76,108.12,14513950,2.871116746671499
ROK,201312,118.16,119.03,108.35,13799018,4.032400070434934
ROK,201401,114.84,121.01,111.79,17893496,-2.809749492213941
ROK,201402,122.84,124.11,108.83,18988321,6.966213862765587
ROK,201403,124.55,125.66,119.19,15493645,1.3920547053077124
ROK,201404,119.18,128.46,115.21,17061914,-4.311521477318339
ROK,201405,121.08,122.98,116.33,13767814,1.5942272193320954
ROK,201406,125.16,128.57,120.94,11614600,3.369672943508423
ROK,201407,111.66,126.84,111.24,15099235,-10.786193672099714
ROK,201408,116.61,117.81,111.04,13341188,4.433100483610965
ROK,201409,109.88,118.77,109.84,13411071,-5.771374667695742
ROK,201410,112.35,112.54,98.55,28279170,2.2479068074262822
ROK,201411,115.41,117.37,107.25,18638884,2.7236315086782397
ROK,201412,111.2,118.32,103.1,27786071,-3.6478641365566187
ROK,201501,108.92,112.58,102.31,29090061,-2.050359712230217
ROK,201502,117.04,118.96,108.95,18965490,7.455012853470441
ROK,201503,115.99,117.78,109.7,23271853,-0.8971291866028805
ROK,201504,118.6,122.66,110.0,26651303,2.2501939822398476
ROK,201505,122.89,126.29,119.065,18041490,3.617200674536262
ROK,201506,124.64,127.05,122.32,16346557,1.424037757343966
ROK,201507,116.78,126.77,114.65,20980091,-6.306161745827985
ROK,201508,111.83,118.99,101.46,19037669,-4.238739510190104
ROK,201509,101.47,110.48,99.0,25692630,-9.264061521952964
ROK,201510,109.16,110.47,98.47,23627420,7.578594658519758
ROK,201511,106.44,111.03,101.27,24309113,-2.491755221692927
ROK,201512,102.61,107.7,98.92,21758562,-3.598271326568957
ROK,201601,95.57,101.94,87.525,28719277,-6.860929733944065
ROK,201602,104.09,105.81,91.65,26424322,8.9149314638485
ROK,201603,113.75,115.62,104.28,19587420,9.28043039677202
ROK,201604,113.47,118.19,109.43,17002636,-0.24615384615384717
ROK,201605,116.05,117.21,109.32,17274794,2.2737287388737095
ROK,201606,114.82,120.6,107.165,19349713,-1.0598879793192624
ROK,201607,114.4,120.75,110.89,16052875,-0.36578993206757315
ROK,201608,115.93,119.5599,112.05,15360042,1.3374125874125884
ROK,201609,122.34,123.11,111.52,16214899,5.529198654360386
ROK,201610,119.72,126.15,114.46,24654985,-2.1415726663397123
ROK,201611,133.71,134.27,117.24,20206724,11.685599732709663
ROK,201612,134.4,139.64,133.61,19111963,0.5160421808391278
ROK,201701,147.99,155.44,135.18,28140099,10.111607142857144
ROK,201702,151.1,153.88,146.37,19052453,2.1014933441448647
ROK,201703,155.71,157.3,149.39,18724924,3.0509596293845225
ROK,201704,157.35,165.0,148.31,22296589,1.053239997431113
ROK,201705,158.72,160.24,151.78,20544405,0.8706704798220557
ROK,201706,161.96,165.39,156.32,16695943,2.0413306451612963
ROK,201707,165.03,167.97,158.0,15216259,1.8955297604346708
ROK,201708,164.06,166.53,158.6072,12297856,-0.5877719202569223
ROK,201709,178.21,179.5,161.21,12651822,8.624893331707915
ROK,201710,200.82,210.72,178.0,14071640,12.687279052802863
ROK,201711,193.08,202.835,187.65,22117083,-3.8541977890648247
ROK,201712,196.35,198.56,187.2,13706445,1.6935985083902951
ROK,201801,197.29,209.38,195.22,16469563,0.4787369493251835
ROK,201802,188.78,201.81,176.7,6286018,-4.313447209691313
ROP,201302,124.61,125.355,118.28,5851297,
ROP,201303,127.31,127.42,122.62,8019059,2.1667602921113898
ROP,201304,119.65,127.31,118.39,11092224,-6.016809362972269
ROP,201305,124.22,126.58,118.01,11900152,3.819473464270784
ROP,201306,124.22,126.195,119.1,10666764,0.0
ROP,201307,125.96,132.718,123.89,8106098,1.4007406214780187
ROP,201308,123.7,128.381,122.97,8740439,-1.7942203874245721
ROP,201309,132.87,135.69,123.91,6706447,7.413096200485046
ROP,201310,126.81,134.18,123.18,9733446,-4.5608489501016045
ROP,201311,129.7,130.31,123.46,9426597,2.2790000788581235
ROP,201312,138.68,139.905,126.05,9448568,6.923670007710115
ROP,201401,137.24,142.532,134.88,8699298,-1.0383616959907684
ROP,201402,135.62,138.06,130.73,10156611,-1.1804138735062697
ROP,201403,133.51,139.78,132.15,12733772,-1.5558177259991253
ROP,201404,138.95,139.94,126.75,11476449,4.074601153471648
ROP,201405,141.68,143.07,136.45,8132870,1.964735516372809
ROP,201406,146.01,151.45,140.26,8642052,3.056182947487284
ROP,201407,144.07,150.78,142.0,9619644,-1.3286761180741031
ROP,201408,150.56,151.74,142.53,5704608,4.504754633164441
ROP,201409,146.29,151.5,144.8,6152979,-2.836078639744959
ROP,201410,158.3,159.19,137.3401,11024021,8.209720418347132
ROP,201411,157.82,160.6,155.09,6385469,-0.3032217308907253
ROP,201412,156.35,160.88,148.15,7424926,-0.9314408820174875
ROP,201501,154.34,161.85,144.615,10439015,-1.2855772305724278
ROP,201502,167.57,169.64,153.99,7729823,8.571983931579624
ROP,201503,172.0,174.19,165.07,8112207,2.643671301545627
ROP,201504,168.17,176.41,165.95,9990507,-2.2267441860465187
ROP,201505,174.96,178.0,166.77,7463068,4.037581019206767
ROP,201506,172.46,178.92,172.14,6415571,-1.4288980338363055
ROP,201507,167.27,177.97,158.21,9696837,-3.009393482546676
ROP,201508,162.09,171.78,152.785,9022832,-3.0967896215699207
ROP,201509,156.7,163.98,150.91,9766397,-3.325313097661802
ROP,201510,186.35,187.04,154.68,12186553,18.92150606253989
ROP,201511,193.49,195.93,183.68,6845979,3.83149986584385
ROP,201512,189.79,194.98,182.09,8482624,-1.9122435267972593
ROP,201601,175.67,188.076,164.73,10694358,-7.439801886295381
ROP,201602,167.93,174.44,155.79,13844404,-4.4059885011669495
ROP,201603,182.77,184.42,168.58,9056114,8.837015423092957
ROP,201604,176.09,185.14,175.02,9789620,-3.6548667724462476
ROP,201605,171.08,183.73,169.53,15954387,-2.8451360099948837
ROP,201606,170.56,175.07,163.85,10121237,-0.30395136778116094
ROP,201607,170.36,174.56,159.28,17161628,-0.11726078799248864
ROP,201608,177.55,179.17,168.49,10945341,4.220474289739374
ROP,201609,182.47,183.49,174.445,9331917,2.7710504083356726
ROP,201610,173.31,183.0,167.5,11467502,-5.020003288211759
ROP,201611,181.11,184.6,169.42,15781541,4.500605850787612
ROP,201612,183.08,189.44,181.16,13536553,1.087736734581193
ROP,201701,191.85,191.94,183.74,9957222,4.790255625955856
ROP,201702,209.2,211.99,189.74,11469250,9.043523586134999
ROP,201703,206.49,214.44,203.5,11553790,-1.295411089866147
ROP,201704,218.7,225.57,204.62,9634602,5.913119279383979
ROP,201705,227.2,230.12,215.16,9698160,3.8866026520347514
ROP,201706,231.53,235.5,225.74,9341408,1.905809859154935
ROP,201707,232.46,238.4919,226.81,7325251,0.40167580875048886
ROP,201708,230.66,237.83,227.31,8045912,-0.7743267658952127
ROP,201709,243.4,247.54,227.46,6678991,5.5232810196826545
ROP,201710,258.17,261.07,243.45,7464052,6.068200493015617
ROP,201711,267.21,267.8325,253.85,7281884,3.5015687337800534
ROP,201712,259.0,266.3,252.23,9102599,-3.0724898020283598
ROP,201801,280.59,284.5735,257.96,8424868,8.335907335907326
ROP,201802,266.19,290.415,258.31,3813146,-5.132043194696881
ROST,201302,29.0,30.855,28.09,60392984,
ROST,201303,30.31,30.34,27.43,121130020,4.517241379310341
ROST,201304,33.035,33.06,29.3,96407846,8.990432200593856
ROST,201305,32.159,33.3,31.855,71053038,-2.651733010443462
ROST,201306,32.405,32.975,31.325,48695698,0.7649491588668871
ROST,201307,33.745,33.97,32.32,50908712,4.135164326492814
ROST,201308,33.63,35.43,32.324,76816582,-0.34079122833010783
ROST,201309,36.4,36.5,33.655,51027872,8.236693428486458
ROST,201310,38.675,38.875,34.575,59413682,6.2499999999999964
ROST,201311,38.23,40.995,36.5,75968576,-1.1506140917905632
ROST,201312,37.465,38.04,35.145,81245260,-2.001046298718267
ROST,201401,33.955,37.675,33.5,86440596,-9.36874416121715
ROST,201402,36.4,36.95,32.575,98648216,7.200706817847152
ROST,201403,35.785,37.465,35.33,68456858,-1.689560439560445
ROST,201404,34.04,37.14,33.805,60062842,-4.876344837222294
ROST,201405,34.225,35.295,33.465,85114624,0.5434782608695718
ROST,201406,33.065,34.95,32.725,60910042,-3.3893352812271833
ROST,201407,32.2,33.895,30.915,80781494,-2.6160592771812943
ROST,201408,37.71,37.83,32.08,79310296,17.111801242236016
ROST,201409,37.79,38.515,37.01,57856942,0.21214531954388302
ROST,201410,40.36,41.0,37.36,77825360,6.800740936755756
ROST,201411,45.74,45.995,39.735,68609594,13.330029732408333
ROST,201412,47.13,48.095,44.47,51325526,3.0389156099693935
ROST,201501,45.855,48.89,44.875,61093518,-2.7052832590706677
ROST,201502,52.905,53.115,44.725,49586548,15.374550212626769
ROST,201503,52.68,54.455,51.75,55786044,-0.42529061525375944
ROST,201504,49.44,52.67,49.22,48662466,-6.150341685649206
ROST,201505,48.335,52.38,47.61,60928912,-2.235032362459541
ROST,201506,48.61,50.78,47.87,46490516,0.568945898417293
ROST,201507,53.16,53.5,48.82,43579163,9.360213947747372
ROST,201508,48.62,56.68,46.6,71535576,-8.54025583145222
ROST,201509,48.47,51.27,46.97,56413337,-0.30851501439736445
ROST,201510,50.58,51.552,47.12,56730104,4.353208170002062
ROST,201511,52.01,53.045,43.47,77093170,2.8272044286279154
ROST,201512,53.81,55.64,51.91,56311079,3.460872909055959
ROST,201601,56.26,56.32,50.42,58630269,4.553057052592447
ROST,201602,54.98,57.19,52.11,72904544,-2.2751510842516907
ROST,201603,57.9,59.68,55.36,65030547,5.311022189887235
ROST,201604,56.78,59.005,55.44,44945462,-1.934369602763381
ROST,201605,53.4,58.5,52.0,72210763,-5.952800281789367
ROST,201606,56.69,56.73,52.06,68297601,6.161048689138576
ROST,201607,61.83,62.35,55.89,47000570,9.066854824484038
ROST,201608,62.24,66.28,59.57,70825135,0.663108523370538
ROST,201609,64.3,64.62,60.77,45498605,3.3097686375321262
ROST,201610,62.54,65.4,61.78,44176484,-2.7371695178849116
ROST,201611,67.59,69.81,61.0,72853184,8.074832107451238
ROST,201612,65.6,69.53,65.4932,59737447,-2.9442225181239965
ROST,201701,66.11,68.36,64.58,40942340,0.7774390243902518
ROST,201702,68.58,69.53,65.46,44821956,3.736197247012553
ROST,201703,65.87,68.38,64.755,54956805,-3.9515893846602417
ROST,201704,65.0,66.05,62.46,47552162,-1.3207833611659396
ROST,201705,63.92,66.53,59.67,72582849,-1.6615384615384587
ROST,201706,57.73,64.0,55.22,77416385,-9.683979974968718
ROST,201707,55.32,58.49,52.91,78940848,-4.174605924129563
ROST,201708,58.45,60.8,52.85,93501302,5.657989877078819
ROST,201709,64.57,65.3,57.865,59102303,10.470487596236081
ROST,201710,63.49,66.16,62.34,48590981,-1.6726033761808756
ROST,201711,76.03,77.2,62.8477,68180236,19.751141912112143
ROST,201712,80.25,81.48,74.28,45035131,5.550440615546493
ROST,201801,82.39,85.66,79.57,48139258,2.6666666666666674
ROST,201802,77.99,83.18,74.0,14346639,-5.340453938584787
RRC,201302,76.8,77.18,68.97,20595579,
RRC,201303,81.04,83.15,75.67,30824311,5.5208333333333455
RRC,201304,73.52,81.02,71.14,40419670,-9.279368213228048
RRC,201305,75.18,79.5,71.435,30901085,2.2578890097932685
RRC,201306,77.32,81.13,72.77,32055073,2.846501729183275
RRC,201307,79.1,85.23,74.66,38142670,2.302121055354373
RRC,201308,74.98,82.4,74.69,23406876,-5.20859671302148
RRC,201309,75.89,81.0,75.33,26113329,1.2136569751933803
RRC,201310,75.71,81.421,72.54,45763359,-0.23718539992094717
RRC,201311,77.65,79.9,73.04,30857737,2.5624091929732034
RRC,201312,84.31,85.49,75.21,32295905,8.576947842884735
RRC,201401,86.19,88.71,79.28,35680322,2.229865970821961
